image,Entropy
beanbag_01b.jpg,3.4386746437682465
beanie_01b.jpg,3.2717883949699633
bear_01b.jpg,2.342664944086318
beard_01b.jpg,3.1659173890688876
beaver_01b.jpg,2.3901325105691233
bed_01b.jpg,3.2899547203743427
bedpan_01b.jpg,3.337770230401255
bedpost_01b.jpg,3.072970955225156
bee_01b.jpg,2.9562621981628734
beehive_01b.jpg,3.2480402312395653
beer_01s.jpg,3.2142918718239772
beet_01b.jpg,2.883438918085911
beetle_01b.jpg,2.716983765607598
bell_01b.jpg,3.243157368752914
bell_pepper_01b.jpg,2.877536313147933
belt_01b.jpg,3.306516116957317
belt_buckle_01b.jpg,3.0130203369976876
bench_01b.jpg,3.1603924349415737
berry_01b.jpg,2.7308044485825045
bib_02s.jpg,3.293028845727918
bike_01b.jpg,3.082177991362315
bikini_01b.jpg,2.9579074462556445
bin_01b.jpg,3.233932925545884
binder_01b.jpg,3.174493560708076
binoculars_01s.jpg,3.497810228835072
bird_01b.jpg,2.964468091200958
birdbath_01b.jpg,3.2624576988218665
birdcage_01b.jpg,3.3226643098996407
birdhouse_01b.jpg,3.238105422468185
birthday_cake_01b.jpg,3.2569107426857777
biscuit_01b.jpg,2.6404241952288374
bison_01b.jpg,2.3813305432770058
blackberry_01b.jpg,2.788132450835387
blanket_01b.jpg,3.228516401101546
blazer_01b.jpg,3.158419592662609
blender_01b.jpg,3.0679944620112685
blimp_01b.jpg,3.2169887490066076
blind_01b.jpg,3.182027108792034
blinder_01b.jpg,3.1939742764749393
blindfold_01b.jpg,3.3908553179069933
block_01b.jpg,3.113169566130013
blouse_01b.jpg,3.0315987822294628
blower_01b.jpg,3.279485587704808
blowfish_01b.jpg,3.09019610555639
blowgun_01s.jpg,3.2665160618199427
blowtorch_01b.jpg,3.077245247423441
blueberry_01b.jpg,3.050827005976448
boa_01s.jpg,3.216534187714462
boar_01b.jpg,2.171163662712747
board_01b.jpg,3.0651977677103197
board_game_01b.jpg,3.0752863365726966
boat_01b.jpg,3.249372516662953
bobsled_01s.jpg,3.1585627531866156
bok_choy_01b.jpg,2.6461169247318517
bolo_tie_01b.jpg,3.2479549616367596
bologna_01b.jpg,2.7205233418216737
bolt_01b.jpg,3.1410045223847027
bomb_01b.jpg,3.116555677845319
bone_01b.jpg,3.2788657018129315
bongo_01s.jpg,3.33793707842176
bonnet_01s.jpg,3.4096903487727372
bonsai_01b.jpg,3.2202974313918555
book_01b.jpg,3.091792618744062
bookmark_01s.jpg,3.269018245507941
bookshelf_01b.jpg,2.9869611538317473
boomerang_01s.jpg,3.244007428375521
boot_01b.jpg,3.2410399151420664
bottle_01b.jpg,3.224677283793953
bottle_opener_01b.jpg,3.1036957783335577
boulder_01b.jpg,3.258455301511679
bouquet_01b.jpg,3.2989831101489577
bow1_01b.jpg,3.369505004969932
bow2_01s.jpg,3.224029925352938
bow3_01b.jpg,3.4073625560619316
bowl_01b.jpg,3.2268515350801037
bowler_hat_01b.jpg,3.3131591230882216
bowling_ball_01b.jpg,3.1646153004705204
bowtie_01b.jpg,3.141935020805248
box_01b.jpg,3.398794607195448
boxer_shorts_01b.jpg,2.8482888078065693
boxing_gloves_01b.jpg,3.2413780875911913
boy_01b.jpg,2.864546099901107
bra_01s.jpg,3.245236192879452
brace_01b.jpg,3.232679538646323
bracelet1_01s.jpg,3.34977529098799
bracelet2_01b.jpg,3.271482969483305
bracket_01b.jpg,2.931963169520335
braid_01b.jpg,3.1815961073547485
brake_01b.jpg,2.951392636891012
branch_01b.jpg,3.0485950078674935
brass_knuckles_01b.jpg,3.2824138666383087
bread_01b.jpg,2.749882393936721
breadbox_01b.jpg,3.0356833422515592
breadstick_01b.jpg,2.7224597476750585
breakfast_01b.jpg,2.5047393104725346
breathalyzer_01b.jpg,3.175710637845375
brick_01b.jpg,3.0962467907170406
briefcase_01b.jpg,3.0838671517166905
broccoli_01b.jpg,2.4798620176630664
brooch_01b.jpg,3.2258769378665932
broom_01b.jpg,3.279105672788915
brownie_01b.jpg,2.736695869278603
brush_01s.jpg,3.407242165834339
brussels_sprouts_01b.jpg,2.730578049862721
bubble_01b.jpg,3.4204778642445075
bubble_wrap_01b.jpg,3.3542407907070158
bucket_01b.jpg,3.267595487700159
buckle_01b.jpg,3.1125617840043436
buffet_01b.jpg,2.745435432121512
bug_01b.jpg,2.899078111952622
buggy_01s.jpg,3.1221700442441422
bull_01b.jpg,2.408177144799027
bulldozer_01b.jpg,2.846394994469887
bullet_01s.jpg,2.994837108831589
bulletin_board_01b.jpg,3.1529323439049386
bulletproof_vest_01s.jpg,3.2088505380063284
bumper_01b.jpg,3.0602650927761297
bun_01b.jpg,2.6557809846868228
bungee_01b.jpg,3.254331686391039
bunkbed_01b.jpg,3.2922099363133266
buoy_01b.jpg,3.282592832878592
burner_01b.jpg,3.1473726817092125
burrito_01b.jpg,2.77266527189566
bus_01b.jpg,2.9177352890052854
bush_01s.jpg,3.052117491061861
butter_01b.jpg,3.0469166398224927
butterfly_01b.jpg,3.049318299554088
button1_01b.jpg,3.0717967833514015
button2_01b.jpg,2.952305599153302
cabbage_01b.jpg,2.6864922774344153
cabinet_01s.jpg,2.9822296331167215
cable_01b.jpg,3.35279984628141
cactus_01b.jpg,3.2175403351707796
cage_01b.jpg,3.10445184412845
cake_01b.jpg,2.8454863998992144
cake_mix_01b.jpg,2.8591449998238625
calamari_01b.jpg,2.5959275076162607
calculator_01b.jpg,3.0164108880396574
calf1_01b.jpg,2.7502741055553503
calf2_01b.jpg,2.817152507577477
calzone_01s.jpg,2.465966736425727
camcorder_01b.jpg,3.051233051526286
camel_01b.jpg,2.86548137683462
camera1_01b.jpg,3.1882134275051617
camera2_01b.jpg,3.3206399786740977
camera_lens_01b.jpg,3.4441817732988333
camper_01b.jpg,3.0194838762455083
can_01s.jpg,3.072954535254137
can_opener_01b.jpg,3.0401037717781785
candelabra_01b.jpg,3.2630866396337623
candle_01b.jpg,3.519869479562947
candlestick_01b.jpg,3.142620202345354
candy_01b.jpg,2.9450284068650197
candy_bar_01b.jpg,2.9709867601990387
candy_cane_01b.jpg,3.2037490053128623
cane_01s.jpg,3.269169200154105
canister_01b.jpg,3.1939913736738292
cannon_01b.jpg,3.2041226471789273
cannonball_01b.jpg,3.2773237034558407
canoe_01b.jpg,3.140933390850872
cantaloupe_01b.jpg,2.4561660538038175
canvas_01b.jpg,3.31435345615402
cap_01b.jpg,3.383403510861755
cape_01b.jpg,3.1757185442648543
car_01b.jpg,3.0276656339816403
car_door_01b.jpg,2.9305958607964513
car_seat_01b.jpg,3.2485178174189975
caramel_01b.jpg,3.09330219412261
card_01b.jpg,3.231048112677419
cardboard_01b.jpg,3.2118342850347372
cardigan_01b.jpg,2.962099315204231
cardinal_01b.jpg,2.8572411870602905
carousel_01b.jpg,3.2046851488482146
carriage_01b.jpg,3.113309753129361
carrot_01b.jpg,2.764619619600531
cart_01b.jpg,3.228178979610546
cash_machine_01b.jpg,2.931943761449801
cash_register_01b.jpg,3.1154224781700552
cashew_01b.jpg,2.6931238563759603
casserole_01b.jpg,2.450396001139066
cassette_01b.jpg,3.3151765354180305
cat_01b.jpg,2.6550770139231488
catapult_01b.jpg,3.1687355531439287
caterpillar_01b.jpg,2.968520849954843
catfish_01b.jpg,2.720408795284793
cauliflower_01b.jpg,2.703766005801544
caviar_01b.jpg,3.1506084283610623
cd_player_01b.jpg,2.896241869933147
celery_01b.jpg,2.5401175667738465
cello_01s.jpg,3.2291479128531577
cellphone_01b.jpg,3.170973491412252
cement_mixer_01b.jpg,3.144310382573604
centerpiece_01b.jpg,3.2072938281293855
centrifuge_01b.jpg,3.0116359318163215
cereal_01b.jpg,2.8640383143373014
chain_01b.jpg,3.1223196919213736
chainsaw_01b.jpg,3.011336793135164
chair_01b.jpg,3.293293999247703
chalice_01s.jpg,3.1698522090723924
chalk_01b.jpg,3.318928924052087
chalkboard_01b.jpg,3.2870323024271153
champagne_01b.jpg,3.0579824318748954
chandelier_01b.jpg,3.2353872724466495
chaps_01s.jpg,3.0841648834654327
charcoal_01b.jpg,3.1081886246821258
charger_01b.jpg,3.1662730515064608
chariot_01b.jpg,3.136432440995721
checkbook_01b.jpg,3.0637579975881977
checkers_01b.jpg,3.2676205971291217
cheese_01b.jpg,3.109805270446465
cheeseburger_01b.jpg,2.6393380440512813
cheesecake_01s.jpg,2.6416585125896197
cheetah_01b.jpg,2.164516231830034
cherry_01b.jpg,2.908893492918929
chess_piece_01b.jpg,3.2413540545931636
chessboard_01s.jpg,3.115996025701694
chest1_01b.jpg,2.698787609809482
chest2_01b.jpg,3.2141991255539457
chick_01b.jpg,2.609852333287491
chicken1_01b.jpg,2.4910483798315295
chicken2_01b.jpg,2.702399728173257
chicken_wire_01b.jpg,3.2208151409781207
chickpea_01b.jpg,2.750193194026027
chihuahua_01b.jpg,2.6040142570316607
chili_01b.jpg,2.5981571042217566
chime_01b.jpg,2.9776789559192895
chimney_01b.jpg,3.2405190230668435
chin_01b.jpg,3.07521033811777
chinaware_01b.jpg,3.2760626258537915
chinchilla_01b.jpg,2.5214581968511816
chip_01b.jpg,3.3001044639277177
chipmunk_01b.jpg,2.447571468998678
chips_01b.jpg,2.767941450768725
chisel_01b.jpg,2.9560906754014975
chive_01b.jpg,2.8939663166504834
chocolate_01b.jpg,2.987734245941821
chopsticks_01s.jpg,3.3979670925290106
christmas_card_01b.jpg,3.244229723546446
christmas_tree_01b.jpg,3.3181075902601167
chute_01b.jpg,3.297096436652298
cigar_01b.jpg,3.4458807824833615
cigarette_01b.jpg,3.34606141477072
cigarette_butt_01b.jpg,3.3637675763248223
cigarette_holder_01b.jpg,3.152807132615093
cilantro_01b.jpg,2.5785454965920027
cinnamon_01b.jpg,3.2787042167553127
clam_01b.jpg,2.9003926734248373
clarinet_01b.jpg,3.0346998950125488
clasp_01b.jpg,3.053396416085768
clay_01b.jpg,3.500771723678165
cleat_01b.jpg,3.1956923375855997
cleaver_01b.jpg,2.9886007236508423
clipboard_01b.jpg,3.1330716516354085
clipper1_01s.jpg,3.177401161422291
clipper2_01b.jpg,3.0452266348539423
cloak_01s.jpg,3.098495033659855
clock_01b.jpg,3.1932073449647937
closet_01b.jpg,3.067572262799599
clothes_01b.jpg,3.192226281190238
clothesline_01b.jpg,3.3454019396217953
clothespin_01b.jpg,3.1489739198706665
cloud_01b.jpg,3.260949757619456
clove_01b.jpg,3.0322510224238464
clover_01b.jpg,2.9749530919201908
coal_01s.jpg,3.183928047899346
coaster_01b.jpg,3.24803662090833
coat_01b.jpg,2.907564925413328
coat_rack_01b.jpg,3.2483979144133137
cobra_01b.jpg,2.8355857456989715
cockatoo_01b.jpg,2.8955099318319535
cockroach_01b.jpg,2.711313625562372
cocktail_01b.jpg,3.113773374125316
coconut_01b.jpg,3.1353065088928727
cocoon_01b.jpg,3.150299021808098
coffee_01b.jpg,3.1257839899234363
coffee_bean_01b.jpg,2.8878994487255083
coffee_filter_01b.jpg,3.16246416952047
coffee_pot_01s.jpg,2.958257248090126
coffee_table_01b.jpg,3.116365525164195
coffeemaker_01b.jpg,2.8110595962318694
coffin_01b.jpg,3.364359669173858
coil_01s.jpg,3.294510038365604
coin_01b.jpg,3.303285419900764
coleslaw_01b.jpg,2.7046618287870983
collar_01b.jpg,3.21160064764149
column_01b.jpg,3.183184174300148
comb_01b.jpg,3.438021601516681
combination_lock_01b.jpg,2.9946957501462523
comic_book_01b.jpg,3.1953243066469685
compass_01b.jpg,3.2297625603802462
compost_01b.jpg,3.0376947234139333
computer_01b.jpg,3.1628502436934776
computer_screen_01b.jpg,3.096861496592553
confetti_01b.jpg,3.4545141209218464
contact_lens_01s.jpg,3.3625819401041777
container_01b.jpg,3.163184558472394
cooker_01b.jpg,3.113935660782352
cookie_01b.jpg,2.5704989216262404
cookie_cutter_01b.jpg,3.231247552135864
cookie_sheet_01b.jpg,3.1017602972422855
cooler_01b.jpg,3.3447982860113594
coop_01b.jpg,3.2944456919773137
copier_01s.jpg,2.780065759941647
coral_01b.jpg,3.267400870158172
cord_01b.jpg,3.075013437922503
cordon_bleu_01b.jpg,2.447577599716564
cork_01b.jpg,3.367445032122273
corkboard_01s.jpg,3.1749283559878
corkscrew_01b.jpg,3.204693271401636
corn_01s.jpg,2.7624952733248445
cornbread_01b.jpg,2.621914251223756
cornhusk_01b.jpg,3.310621571818826
cornmeal_01b.jpg,3.1875567720535583
cornucopia_01b.jpg,2.937170402805881
corsage_01b.jpg,3.3169630266658254
corset_01b.jpg,3.0900900238500166
costume_01b.jpg,3.060093538604908
cot_01b.jpg,3.4384106226007733
cotton_candy_01b.jpg,3.0596056195185617
couch_01b.jpg,3.223629270005953
cougar_01b.jpg,2.572582865988196
counter_01b.jpg,2.9401896798885314
coverall_01b.jpg,2.7936040666609205
cow_01b.jpg,2.676893156032622
coyote_01b.jpg,2.3033531213379144
crab_01b.jpg,2.643867264882595
cracker_01b.jpg,2.9275422212124282
cranberry_01b.jpg,2.727999362039787
crane_01b.jpg,3.144882146732457
crank_01b.jpg,3.1822717470182953
crate_01b.jpg,3.228703166051658
crayfish_01b.jpg,2.577996681092505
crayon_01b.jpg,3.1562990924776644
cream_01b.jpg,3.3680245063329473
cream_cheese_01b.jpg,3.0552583646560283
credit_card_01b.jpg,3.200476731798667
creme_brulee_01b.jpg,2.7613158402288907
crepe_01b.jpg,2.5912173927519753
crib_01b.jpg,3.2495179905369627
croissant_01b.jpg,2.615809651872784
cross_01b.jpg,3.306624254670713
crossbow_01s.jpg,3.136517275039769
crouton_01b.jpg,2.5982401982865566
crow_01b.jpg,2.726741411716182
crowbar_01b.jpg,2.9717750184922265
crown_01b.jpg,3.2621528410300376
crucifix_01b.jpg,3.1069497838730116
cruise_ship_01b.jpg,3.083217836216941
crumb_01b.jpg,2.9951510904173264
crutch_01b.jpg,3.238664209544182
crystal1_01b.jpg,3.3432156200250085
crystal2_01b.jpg,3.5294814212709036
crystal_ball_01b.jpg,3.407430965953197
cuckoo_clock_01b.jpg,3.1565403068391373
cucumber_01b.jpg,2.621794344709705
cufflink_01b.jpg,3.203135147326254
cummerbund_01b.jpg,3.08312845682622
cup_01s.jpg,3.165726253631124
cupcake_01b.jpg,2.9270548379984525
curb_01b.jpg,3.3592324446015343
curling_iron_01b.jpg,3.3131145878114543
curry_01b.jpg,2.7463820796734355
curtain_01b.jpg,3.2546008449407666
cushion_01b.jpg,3.3540064420245606
cutting_board_01b.jpg,2.9622174262768075
cymbal_01b.jpg,3.190639765045591
dagger_01b.jpg,2.80005248296652
daisy_01b.jpg,3.2288444456777325
dalmatian_01b.jpg,2.852216045513426
dandelion_01s.jpg,3.262861548797256
dart_01b.jpg,3.338339198729539
dartboard_01b.jpg,3.278321543015674
dashboard_01b.jpg,3.020209907837896
deer_01b.jpg,2.396355780037089
defibrillator_01b.jpg,3.0482694550406904
denture_01b.jpg,3.2292306221405425
deodorant_01b.jpg,3.502954516959613
desk_01b.jpg,2.877367644495742
dessert_01b.jpg,2.857583026545698
detonator_01s.jpg,3.2337861443894838
dial_01b.jpg,3.0552533362427265
diamond_01b.jpg,3.321166648303505
diaper_01b.jpg,3.353329121663861
dice_01s.jpg,3.4304901886322736
dip_01b.jpg,2.345623207074912
dirt_bike_01b.jpg,3.0119448107125715
dish_01b.jpg,3.1651372673903557
dishrag_01b.jpg,3.276312434196704
dishwasher_01b.jpg,2.7126356820125825
dishwashing_liquid_01b.jpg,3.1613404918198955
diskette_01b.jpg,2.8664529721717478
diving_board_01b.jpg,3.272393242103498
dog_01b.jpg,2.8064296170981406
dogfood_01b.jpg,2.712864449922888
doghouse_01b.jpg,3.0046089031156042
doily_01b.jpg,3.3948067803581936
doll_01b.jpg,3.205998865554376
dollhouse_01b.jpg,3.254683647364081
dolly_01s.jpg,3.1990648364064693
dolphin_01b.jpg,2.8366403780285743
domino_01b.jpg,3.3585479279934085
donkey_01b.jpg,2.7160249195856676
donut_01b.jpg,2.8039502147707998
door_01b.jpg,3.1117850405482272
doorbell_01b.jpg,2.950301886100847
doorhandle_01b.jpg,2.8716728591270466
doorknob_01b.jpg,3.039439253516937
doorknocker_01b.jpg,2.9828652708811765
doormat_01b.jpg,3.0982114112039643
doorstop_01b.jpg,3.1634286952954906
dough_01b.jpg,2.965786777395027
dragonfly_01b.jpg,2.663907732806621
drain_01b.jpg,3.2583055249693653
drawer_01b.jpg,2.9670834453842905
dreidel_01b.jpg,3.490381627364584
dress_01b.jpg,3.1043485924223613
dresser_01b.jpg,2.9720047875442415
drill_01b.jpg,2.9497107535583487
drink_01b.jpg,3.0933912481220034
drum_01b.jpg,3.1689772910825402
drumstick_01s.jpg,3.2291415731605446
dryer_01b.jpg,2.956126469524335
duck_01b.jpg,2.820416069468454
duckling_01b.jpg,2.711013732762107
duct_01b.jpg,3.2170021921955407
duct_tape_01b.jpg,3.299679518628241
duffel_bag_01b.jpg,3.400146974245901
dumbbell_01b.jpg,3.08523659058603
dumbwaiter_01s.jpg,2.9122628879015453
dumpling_01b.jpg,2.95613590489289
dumpster_01b.jpg,3.1941433563546253
duster_01s.jpg,3.4769818068236744
dustpan_01b.jpg,3.3739425196069823
dynamite_01b.jpg,3.2877114033761976
eagle_01b.jpg,2.744770856714741
ear_01b.jpg,3.1496189890992436
earplug_01b.jpg,3.4086227388311316
earring_01b.jpg,3.2445103148146988
earwig_01b.jpg,2.9076358366172976
easel_01b.jpg,3.4000815659524704
easter_egg_01b.jpg,3.1807805370443045
eclair_01b.jpg,2.6594570780534132
eel_01b.jpg,3.012330173122568
egg_01b.jpg,3.033566404751526
egg_roll_01b.jpg,2.7463270422907824
eggbeater_01b.jpg,3.118741751336939
eggnog_01b.jpg,2.948620307757684
eggplant_01b.jpg,2.951652574548546
eggshell_01b.jpg,3.3168977959897115
elbow_01b.jpg,2.941516303415539
electric_chair_01b.jpg,3.2093057052865954
elephant_01b.jpg,2.3557618625042296
emerald_01b.jpg,3.3087556088991237
enchilada_01b.jpg,2.4717308078639357
engine_01b.jpg,3.0097276803355673
envelope_01b.jpg,3.254972663936899
eraser_01s.jpg,3.3566539714833716
espresso_01b.jpg,3.198003590145644
exerciser_01b.jpg,3.1070695498795775
exhaust_pipe_01b.jpg,3.2476300868060055
extinguisher_01b.jpg,3.0935618659804858
eye_01b.jpg,3.2819376258071475
eye_patch_01b.jpg,3.4546783189016015
eyedropper_01b.jpg,3.3481580487448306
eyeliner_01s.jpg,3.216657694446387
eyepiece_01s.jpg,3.1105023912768703
face_01b.jpg,2.9534098412236047
face_mask_01b.jpg,3.409694605354172
fan_01b.jpg,3.3200636018746605
fast_food_01b.jpg,2.575535016604518
faucet_01b.jpg,3.0804066683714173
feather_01b.jpg,3.4559177903755
fence_01b.jpg,3.0781982967939614
fencepost_01b.jpg,3.094394476220482
fern_01b.jpg,3.0002100532039617
ferret_01b.jpg,2.7039059614262424
ferris_wheel_01b.jpg,3.271741401916682
ferry_01b.jpg,3.002025788453986
fig_01b.jpg,2.906361594553751
figurine_01b.jpg,3.2730255053878556
file1_01b.jpg,3.2327240779418527
file2_01b.jpg,3.0844329635620293
filing_cabinet_01b.jpg,2.7184619244379746
film_01b.jpg,3.5284525823995723
filter_01b.jpg,3.22228723062035
finger_01b.jpg,3.221018215295972
fingerprint_01b.jpg,3.5100196513056074
fire_01b.jpg,3.361772047051772
fire_alarm_01b.jpg,3.086936865725168
fire_hydrant_01b.jpg,3.20487889262332
fire_pit_01b.jpg,3.4242131228735615
firecracker_01b.jpg,3.41717746726641
fireplace_01b.jpg,3.314181873385294
firetruck_01b.jpg,2.9283082679155803
firewood_01b.jpg,3.0944176339549956
fireworks_01b.jpg,3.348486078970423
first-aid_kit_01b.jpg,3.524500593207121
fish_01b.jpg,2.835797368851947
fishbowl_01b.jpg,3.1535188725773127
fishhook_01b.jpg,3.1319125830215957
fishing_pole_01b.jpg,3.252028435273467
fishnet_stockings_01b.jpg,3.246754656445364
flag_01b.jpg,3.28334206937056
flagpole_01s.jpg,3.280525879169509
flamethrower_01b.jpg,3.3317209768184513
flamingo_01b.jpg,2.7420389220872785
flan_01b.jpg,2.676508664622068
flashbulb_01b.jpg,3.1739025591099788
flashlight_01b.jpg,3.201424334686848
flask_01b.jpg,3.1333009062950503
flatiron_01b.jpg,3.260897523891859
flip_flop_01b.jpg,3.2810948304170062
flipper_01b.jpg,3.215273285748284
float_01b.jpg,3.2127138621751796
floss_01b.jpg,3.4397982585163063
flour_01b.jpg,3.2554390024362374
flower_01b.jpg,3.3418628415252942
flute_01b.jpg,3.1412053702369147
fly_01b.jpg,2.831819420512182
flypaper_01b.jpg,3.2823722393233754
flyswatter_01b.jpg,3.4476291334638502
foam_01b.jpg,3.4509264033202793
folder_01b.jpg,3.139732730839815
fondue_01s.jpg,2.8404004759819133
food_processor_01b.jpg,2.978589592057457
foot_01b.jpg,3.0270976143546697
football_01b.jpg,3.27612689587474
football_helmet_01b.jpg,3.283089589622012
footbath_01s.jpg,3.312169450581087
footprint_01b.jpg,3.3241338519857657
footrest_01b.jpg,3.2100019708041265
fork_01b.jpg,3.0260128854166672
forklift_01b.jpg,3.009706912828109
fossil_01b.jpg,3.1168818065624038
fountain_pen_01b.jpg,3.1026401390928946
fox_01b.jpg,2.6479426299967295
frame_01b.jpg,3.261448245981982
freezer_01b.jpg,2.829485070990261
french_fries_01b.jpg,2.6727063550271
french_horn_01s.jpg,2.9542094733976683
frisbee_01b.jpg,3.303289067515231
frog_01b.jpg,2.470489365791924
fruit_01b.jpg,2.7659280702838025
fruitcake_01b.jpg,2.828992991136076
fudge_01b.jpg,2.869824615263396
fungus_01b.jpg,3.222459711747197
funnel_01b.jpg,3.238234715216265
fur_coat_01b.jpg,3.2478807376495813
furnace_01b.jpg,3.377008600461151
fuse_01s.jpg,3.266848920502434
gallows_01b.jpg,3.0693909758856233
game_01s.jpg,3.1599092266831725
garbage_01b.jpg,3.3706896278761618
garbage_truck_01b.jpg,2.9322953505067675
gargoyle_01b.jpg,3.133986927566309
garlic_01b.jpg,3.094384696721376
garter_01b.jpg,3.2118661756153943
gas_mask_01b.jpg,3.304078682758471
gasket_01b.jpg,3.2468110407290203
gate_01b.jpg,3.053771568860101
gauge_01b.jpg,3.1223334006256134
gauze_01b.jpg,3.337573640370927
gavel_01b.jpg,3.307792270341074
gazelle_01b.jpg,2.4287390436509133
gear_01s.jpg,3.1279587693060833
gearshift_01b.jpg,2.9184286107730437
gel_01b.jpg,3.2450097542921768
gem_01s.jpg,3.2454561980703103
generator_01b.jpg,2.9869651508615687
gift_01b.jpg,3.4309478930783466
ginger_01b.jpg,2.936263428435138
gingerbread_man_01b.jpg,3.147781850380615
giraffe_01b.jpg,2.6343100310768666
girl_01b.jpg,3.0365002946327646
glass_01b.jpg,3.2197087413482817
glasses_01b.jpg,3.2152857018537304
globe_01b.jpg,3.231396385522265
glove_01b.jpg,3.404213979336764
glue_01s.jpg,3.3922760591354453
go-kart_01b.jpg,3.1190281046985944
goalpost_01b.jpg,3.201581996530357
goat_01b.jpg,2.464763340408189
goblet_01s.jpg,3.109972285754995
goggles_01b.jpg,3.3565420780845927
gold_01b.jpg,3.0434063966814837
goldfish_01b.jpg,2.989366687932151
golf_cart_01b.jpg,3.0578603793824004
golf_club_01b.jpg,3.037150856885419
gondola_01b.jpg,3.1869929115655338
gong_01b.jpg,3.1612466681880265
goose_01b.jpg,2.5092608133951653
gopher_01b.jpg,2.5114117952469694
gorilla_01b.jpg,2.275009297301473
gourd_01b.jpg,2.9470382383026874
graffiti_01b.jpg,3.316373316095207
grain_01b.jpg,3.0702720224003897
gramophone_01b.jpg,3.2395241677237245
granite_01b.jpg,3.167756351098169
