image,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,Predicted Complexity Score
Eric Montoya.jpg,0.25994902320062074,0.0031853913495800373,0.9599644026334632,0.0,0.31692422660566055,0.764880233003143,0.6026893267191026,0.15903579276464258,0.17181451872236156,0.12227018413532761,0.40790028952041907,0.10101912342419565,0.22489884866512105,0.09176041723238161,0.16920747158553984,0.0,0.02936536310057879,0.08517351166902673,0.014418877901334726,0.0,0.0,0.06103300809452774,0.08628686220074232,0.0,0.13040672673445963,-0.0046108929988340555,0.05746520229461614,0.08762005455255571,0.12071108719076665,0.03393196521322186,0.3614567903938223,0.020811557168528224,0.0,0.0,0.22209760885567273,0.0036856826523627853,-0.08573605653611523,0.06007155624327469,-0.0712115361037027,0.005531580675201845,-0.00023838597937883002,0.14731667769423554,0.14372663903738042,0.25596069412926986,-0.005071523877354678,0.09536555964197692,0.015014585489546812,0.10122444250632845,0.010625349665567309,6.337932237171171
Eric Montoya_c.png,0.04168962393675069,0.27697553739738223,3.5524420905165917,0.0,0.01881785940288405,0.05679094979402949,0.29178316053422426,0.6988075559815378,0.09699726905631847,0.4409727891792413,0.06705789094528804,0.1376100376402403,0.3376300854551414,0.07624093530300728,-0.17692907013483167,0.0,0.06030038255558868,0.045924944054484926,0.0038267126024546976,-0.0,0.0,0.043230386488843975,-0.041625785565233185,0.0,0.04538875359637782,-0.01836655867830878,0.16825231076165606,0.08107441293332275,0.12107870217518896,0.01977699771103316,-0.05674980870380608,-0.0022628048643557335,0.0,-0.0,0.3797941820237473,0.009672748813805235,0.1104302819427589,0.134098704983228,0.06761334105729748,-0.021396976265475327,0.09168733694305492,0.09928499248120295,0.15048038146526263,0.032391063191057196,0.05097133653022985,-0.0063598133737927595,0.0026934927315415995,0.03616075433710871,-0.003202827298062408,7.521054359638019
apple.png,0.16148687879338797,2.119068725777375,0.1893956180890827,-0.0,0.05406561726437022,0.3953873349583182,0.03705913195694089,-0.12234091298496386,0.1795660769109148,0.5351845519134368,0.11563230225754767,0.05333450407650766,0.3919919726112214,0.007062449544317365,0.3442951683315065,0.0,-0.05014230869203067,0.11992159747065027,0.11410846397363285,0.0,0.0,0.0034557975085103563,0.09742930674194075,0.0,0.025089193302204726,0.018302602928746418,0.04426614966419945,-0.014497700468796589,0.0445205916574606,0.2564275319954619,0.12452112464554813,-0.00038649799467540836,-0.0,0.0,0.29824258164328227,0.02730888999923462,0.033977250419409494,0.1160874083953107,-0.17722432788963835,-0.014162383869158262,0.3738069055255399,0.0729918796992481,0.07118642043127221,0.16517715610502406,0.016624803637495012,0.06279379635690778,-0.0021855939853179396,0.0028888330022094357,0.03446082626301259,6.326179717966651
apple_c.png,0.03175593352503371,0.5440079579128813,0.7963000467763802,0.0,0.146409651378594,0.0720269881056393,-0.08005663458441915,0.26361679637040847,-0.08478684988175668,1.2983820230313463,0.32492600086114876,0.23345210220989782,0.025585752578125672,0.08295855496511376,0.02072973165900997,-0.0,-0.0527725946614132,0.07838965234659298,0.04619301582437196,0.0,0.0,-0.0503737179243486,0.17502446264120763,0.0,0.15487995741384053,0.0676248785915095,0.016888728619413585,0.03633595329818355,0.06193615184079223,-0.027190341195577783,0.10310564333143327,0.00681728514931504,-0.0,0.0,0.11518116916903394,0.012011484423563958,0.35308516878015833,0.07286249936349318,-0.3415262537709475,0.013013298073336082,0.5646173028798461,0.013386198095238088,0.055215457544501176,0.17798966310792919,0.027170655433246222,0.00977424756106624,0.010026471417215174,0.009433044540353933,0.04505041981511935,5.429457956615877
cat.png,0.05855245189328159,-0.027111338283239264,3.7655680187840437,-0.0,0.02416376681085403,0.13496646031074394,0.1419021580588061,0.19194505910825613,0.08768863510213663,0.38196808711011365,0.12839390188115218,0.2382252333523935,0.049012571631000014,0.02369118926104498,-0.050695325420929666,0.0,0.049903196476433674,0.0025920802215181056,0.013910194101561224,-0.0,0.0,0.013787286017118875,-0.04702444235893976,0.0,-0.08644810003423295,0.04462390644762078,0.13223542162944443,-0.023526966121401455,0.15642865612521503,0.03188247367389295,0.1333666661279106,0.006086558999400348,0.0,-0.0,0.40069682072971896,0.007339046353329306,0.007634706147048104,0.02889997758929719,-0.17343179600871791,-0.0148417254195848,0.21915439266061865,0.07105520401002503,-0.04652358032099991,-0.027800749050361912,-0.004496842326726084,-0.0009515339852752739,0.002802244411150872,0.008190205880312686,-0.05274926431963561,6.001064907255398
cat_c.png,0.01108526669633857,0.23176731570667933,3.3398073647143893,0.0,-0.05178274404733586,0.04778794446461683,0.2897708267011836,0.14683302674516052,0.06661497716417325,0.2683708276180944,0.12824485191032575,0.2527353212026645,-0.030701882439867153,0.0281111363045885,0.05696698230581981,0.0,0.03406381930739753,0.03516477332089825,0.01626870761961462,0.0,0.0,0.06773097482987034,-0.0007979030399010053,0.0,-0.10569415216066849,0.02286913388881664,0.13152167610679585,0.020728898192512897,0.14031064682922895,0.00464471323805643,0.2017996007189071,0.00840662144141664,0.0,0.0,0.3831264686624801,0.020238373403976898,0.060342211355255214,0.1518834083888192,-0.17604803524023738,0.040806119307265236,0.12897869277738844,0.05189069674185462,0.04417944822813029,0.11159942786634802,0.04611664366781815,0.01506538486663923,0.010749413250236825,0.05537647299401917,0.0003161720041633914,6.307249623613933
climb.png,-0.010867961527499121,0.11828050877505168,1.3261242902039476,-0.0,-0.03551611152168805,0.3144285337537494,0.2379208866030297,0.13204740300745857,0.09154674449284553,0.8575370202554111,0.2061281585318978,0.38107997830865464,-0.0016453463715177567,0.09533788256098706,0.24286784628425137,0.0,-0.10085330072412046,0.08556492795427459,-0.007024926083348139,0.0,0.0,0.07564811135481375,-0.03601588838711132,0.0,-0.0032183000690220245,0.027381925043108407,0.005748372654166369,0.1820779204429286,0.07139714953755716,0.15865018366664832,0.018985841278835326,0.01279946567034458,-0.0,-0.0,0.1624590536180251,-0.04095051457408254,0.13669938630750014,-0.013779800318409152,-0.1615397444189489,-0.0011793869204033075,0.6620344211209167,-0.05173711278195487,-0.06167389555464294,0.02788779614146977,0.01166853356344892,-0.002072271289541695,0.006504635638569104,0.05742506134770108,0.04521188910646836,5.223369366681773
climb_c.png,0.23585781925922275,-0.09645583169670989,1.3650228619429638,0.0,-0.12760852606061285,0.020972138231705,0.29341992509908016,0.37761273888729435,0.07000400500448692,1.1710320788339204,0.21689746135199353,0.6178039776504379,0.34947529535157434,-0.001991307380986366,0.09481631798197386,0.0,0.25722527154629665,0.04725087019612909,0.01578212709986553,0.0,0.0,0.12208275929184756,-0.0317815299633804,0.0,-0.014280653898252777,0.03648000841563369,0.08554179905054092,0.1344632901767138,0.16688666269360694,0.051807601637188706,0.14983158559731088,-0.00018283491284752434,0.0,-0.0,0.2471651136860309,-0.008850005945357335,0.14340876337520123,0.24432954118884062,-0.10486476264027333,0.003867498009905407,0.5202699621850355,0.011350717794486211,0.04434856996303212,0.05362772312924758,0.012880569881151466,-0.04227773073988386,0.011861494577431561,0.030935751268008536,0.01998625462107992,6.796005371740932
dwarfs.png,0.14524514658687054,0.22490564213350897,1.6507666777135115,0.0,-0.007461183752916293,0.31350405611346943,0.6473144147122557,0.3273263901867955,0.37886664363037126,0.785027926716795,0.3378542888602079,0.37371801947461586,-0.02166435433566116,0.10325932055932414,0.053383630418426545,0.0,0.010537422988350614,0.06426604669101088,0.047208003670297406,0.0,0.0,-0.02382953450188674,0.06452016655281992,-0.0,0.005403755588707032,0.041018457591866335,0.09854042693939487,0.017898906312483497,0.15475146568884557,0.06710641705549146,0.06780758550685233,-0.012238033530024207,0.0,-0.0,0.320727458862759,-0.0009705303926617077,0.04589369201428101,0.13074333971135163,-0.04138896028757059,0.027701170407665295,0.26485369070683445,0.038068982456140335,0.09718247996142372,0.051484720274395074,0.05933166570551097,-0.012341175220615123,0.0024339725515179047,0.06101842905386962,-0.021512007871677386,6.93826463350501
dwarfs_c.png,0.2531744265531674,0.1851368601158593,0.9440662866165647,0.0,0.02886015557366391,0.17193986615361875,0.4613058111945534,0.5201943535813107,0.1502298310118298,0.6955495866514512,0.19519442350888427,0.43801613235586695,-0.07214974179316458,0.001238523813802059,0.11286203617193771,0.0,0.08014296950022802,0.050546928789610084,0.02841556733503172,0.0,0.0,0.05300936727816913,0.06146852818890363,0.0,-0.09959536266925473,0.053778488658528925,0.1622385064461422,0.03494620850157327,0.12491265797857413,0.007995305407260735,0.1252303646334727,-0.010526480869520058,0.0,-0.0,0.429267336503487,0.01521829395465303,0.013912045183259282,0.24543127112440286,-0.08028414141305087,0.06551303694152552,0.045960752625342556,0.019363903759398487,0.09576256939148872,0.026006021272322145,0.041902677659839856,-0.021297498508102104,0.0068817225154676805,0.03413552684243145,-0.0029137699031385545,5.693041348637393
