image,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,Predicted Complexity Score
Eric Montoya.jpg,0.0,0.0021920208968969875,0.8433696341909576,0.0,0.20990571521739082,1.1720034205813217,0.7514089786127025,0.11295896279489544,0.26194439246442053,0.07253830408695634,0.8739262071277014,0.1496846459816598,0.1975832220531746,0.06972153043478227,0.2606445167941922,0.0,0.033237488351691914,0.0887272643849685,0.021652748491385616,0.0,0.0,0.12848228637277975,0.1916199173757256,0.22732875758765664,0.0,-0.009654985824129943,0.1162819023429265,0.04073608695652154,0.09075655929154679,0.01745495514985822,0.3309910140937972,0.04836186323473749,0.046964910434782375,0.0,0.19371345568324413,0.0038394629119678004,-0.02557964086956509,0.04999770682047146,-0.0776138614790357,0.010546488778967971,-0.00019799975712200824,0.0,0.07421938698983374,0.26865926641141924,-0.016266784399927212,0.0,0.2482505635875452,0.0461023768545684,0.0092843735,7.135777114513671
Eric Montoya_c.png,0.0,0.19060018040934903,3.1209717549365106,0.0,0.012463472039130405,0.08701909729753883,0.36378358951027767,0.49634472432082466,0.14787976535744565,0.2616125795652168,0.14367150452553176,0.2039030736903888,0.29662241733237205,0.057929495652173625,-0.27253874524580923,0.0,0.06825160839759688,0.04784110192405001,0.005746552963188433,-0.0,0.0,0.0910054914590324,-0.09243967606740756,0.027757860164950857,0.0,-0.03845868115394626,0.3404616705019693,0.0376929043478259,0.09103295039949415,0.010173492925497284,-0.05196658973272068,-0.0052583023216714805,0.03334126434782592,-0.0,0.3312563508777821,0.010076331532118623,0.03294724608695636,0.1116106882532604,0.07369216806830015,-0.04079538622645962,0.07615410307767785,0.0,0.07770697026765798,0.03399802967716766,0.16348927106813996,-0.0,0.04453410246254763,0.01646931000573927,-0.0027986133000000002,6.603785129397522
apple.png,0.0,1.4582330455180277,0.16639212111092083,-0.0,0.035808818347826,0.6058403512485302,0.046203845426678436,-0.08689554972454273,0.2737622365875605,0.31750487695652096,0.2477421613311307,0.07902816903068971,0.34438165169458496,0.005366200434782582,0.5303468395541552,0.0,-0.05675408798352168,0.12492516835037924,0.17135604365792537,0.0,0.0,0.0072748956506794955,0.21636429036475383,0.05678802064866131,0.0,0.038324760922973135,0.08957337461304056,-0.006740233043478227,0.033472780425459814,0.13190898440581744,0.11402572705197828,-0.0008981434213514099,-0.002032435217391294,0.0,0.2601270739459231,0.02844831750553793,0.01013722695652169,0.09661984096086873,-0.19315781105340302,-0.02700194236145067,0.3104783120947221,0.0,0.03676014774850116,0.17337182858508932,0.05332363664297984,0.0,-0.03613652464841399,0.0013157105580447847,0.030111685000000003,5.685701415877711
apple_c.png,0.0,0.37435802416569913,0.699583523424109,0.0,0.09697025347826063,0.11036482940935481,-0.09981141420194009,0.18724011353458553,-0.12926404617259063,0.7702812478260851,0.6961538268668994,0.34591663527138794,0.02247817391261463,0.06303368695652142,0.03193175124541994,-0.0,-0.05973120421973289,0.08166035745748415,0.06936779412017456,0.0,0.0,-0.10604311755359934,0.38868226534897055,0.33761336482537835,0.0,0.14160320881977398,0.034174655506308556,0.016893216521739047,0.04656665901737543,-0.013986993771089288,0.09441527272978223,0.015841996317409478,-0.029650398260869418,0.0,0.1004609749034676,0.012512647808239281,0.10534414782608643,0.0606436408377645,-0.3722314220694651,0.024811100147752344,0.4689625167067221,0.0,0.028512859124537413,0.18681998219321017,0.08714918920343621,0.0,0.16577728248648496,0.004296252599841559,0.039364815000000004,5.09906766934359
cat.png,0.0,-0.018656615008243446,3.3082119647468313,-0.0,0.016004181217391264,0.20680512624424835,0.17691794250008602,0.13633355368348196,0.1336880399786259,0.2266073078260864,0.27508388341976064,0.35298920154469005,0.04305963272575382,0.018001073043478172,-0.07809027860440969,0.0,0.056483446362185975,0.0027002313584931084,0.020888860867570008,-0.0,0.0,0.029024000056024044,-0.10442864104266951,0.02988734042853227,-0.0,0.09344029112755936,0.26758082753032236,-0.010938095652173858,0.11761079230517447,0.01640067542647042,0.12212571250879029,0.014143936059926122,0.007378486434782572,-0.0,0.3494876249445974,0.0076452584068127235,0.002277840260869554,0.02405352378047712,-0.1890243088125311,-0.02829717214464438,0.18202629463399225,0.0,-0.024024437189398562,-0.029179983555545835,-0.014423507880135444,-0.0,0.046332198438816176,0.003730205360104317,-0.046092024,5.743764389332185
cat_c.png,0.0,0.1594902300823233,2.9341630874232734,0.0,-0.03429682243478253,0.07322405777853462,0.3612746920682999,0.10429165734857114,0.10155963449455323,0.15921432391304308,0.27476454391688854,0.37448946099467834,-0.026972912007208156,0.021359443478260763,0.08775103981633277,0.0,0.03855548434956856,0.03663197722321267,0.024430627457827075,0.0,0.0,0.14258236282440723,-0.001771928085923092,0.03183901641094303,-0.0,0.047886854794177126,0.26613655023122207,0.009637225217391257,0.10549247657812702,0.0023892887059378714,0.18479070323426414,0.019535293448911827,0.0417925252173911,0.0,0.3341627701023831,0.021082792907661407,0.018003301739130347,0.12641294147208454,-0.1918757629507408,0.07780077787107344,0.10712773423328653,0.0,0.022813944492142,0.11713603342302627,0.14791796665738208,0.0,0.17773037420610557,0.025221052975297854,0.0002762694,6.524051091009057
climb.png,-0.0,0.08139450336760143,1.1650566984076833,-0.0,-0.023523082695652116,0.48178956807509704,0.2966302578580985,0.09378981563952841,0.13957002322384618,0.5087444791304335,0.44162949719843564,0.5646635974487891,-0.0014455068996909266,0.07243976521739094,0.37410979459972343,0.0,-0.1141518460564026,0.08913501199975185,-0.010549292302366432,0.0,0.0,0.15924894757924546,-0.07998160300343213,0.19576171171848056,-0.0,0.05733642012413895,0.011631938650029736,0.08465119130434741,0.05367990452287455,0.08161130140906375,0.017385599123642813,0.029743377836378294,-0.02784414521739117,-0.0,0.14169672895410498,-0.04265912091818118,0.04078472173913023,-0.011468962341750424,-0.17606309360372327,-0.002248614212182886,0.5498756887041641,-0.0,-0.031847949357183124,0.029271349176036274,0.037426525898354476,-0.0,0.10754738879275921,0.02615407656093448,0.039505906,5.450482573652108
climb_c.png,0.0,-0.0663758940434877,1.1992307512455684,0.0,-0.0845178647826085,0.03213498883080899,0.3658242421904952,0.26820844906261637,0.10672646699088306,0.6947293130434766,0.464702724182514,0.9154283520393097,0.30702893898032546,-0.0015130379999999924,0.1460535587054302,0.0,0.2911430700685705,0.049222350589500835,0.023699932206294395,0.0,0.0,0.25699981911788916,-0.07057823161409046,0.06868719789163244,-0.0,0.07638736448799563,0.1730954164650207,0.06251432173913013,0.12547363833932276,0.02665036809145622,0.13720286844273133,-0.00042487147780746466,0.011815767826086898,-0.0,0.21557732450679662,-0.009219260799925594,0.04278648695652153,0.2033560895021359,-0.114292706026474,0.0073737556693340605,0.43212829218789867,0.0,0.02290127772121588,0.0562882703699107,0.04131410169248303,-0.0,0.19611748295602627,0.014089597610258577,0.017463882,6.705434594965245
dwarfs.png,0.0,0.1547683826829266,1.4502688696566632,0.0,-0.00494170208695651,0.48037301825473505,0.8070457558092985,0.2324913712073371,0.577611214283694,0.4657275595652163,0.7238526787332616,0.5537550470233683,-0.019033058456050012,0.07845864347826047,0.08223130116388788,0.0,0.01192689062391505,0.06694746293763104,0.07089199570507061,0.0,0.0,-0.050164217225858135,0.1432819396672075,-0.02640793477344363,0.0,0.08589065646877696,0.19939838101414864,0.008321512782608655,0.1163497976705969,0.03452023755803164,0.06209234986486647,-0.028438722727397812,0.02184818086956511,-0.0,0.27973837588312106,-0.0010110244964181435,0.01369253739130428,0.10881800932782222,-0.04511006511420815,0.05281493663799114,0.21998343430040565,0.0,0.05018432308162969,0.054038950110560716,0.19030481517194783,-0.0,0.04024320605398032,0.02779066539328553,-0.018797077,7.271758698492785
dwarfs_c.png,0.0,0.12740157224742948,0.8294024618117369,0.0,0.01911470026086952,0.26345838547184386,0.5751376589075688,0.36948043965968036,0.22903688295408703,0.4126434239130425,0.41820397428538264,0.6490284956307601,-0.06338662264574282,0.0009410569217391258,0.17385089799401776,0.0,0.09071064458185865,0.05265593289133852,0.04267149891660569,0.0,0.0,0.11159149646573366,0.13650507148310514,0.13850271651282067,-0.0,0.11260954131282727,0.3282926259636615,0.016247099999999917,0.09391550779574392,0.004112868099922938,0.11467518798085792,-0.02446141939463588,0.06350275130434752,-0.0,0.37440681867074754,0.015853257247977183,0.004150705478260849,0.20427306208880408,-0.0875021460219821,0.12490688458678248,0.03817429985049984,0.0,0.04945109163068376,0.02729621679246288,0.1344017774057681,-0.0,0.11378212832497685,0.015546926055143474,-0.0025460365000000004,6.298039836936727
