image,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,Predicted Complexity Score
Eric Montoya.jpg,0.0,0.0038235047619047608,0.8939595714285711,0.0,0.5346435714285712,0.0,1.2912771428571423,0.14810087619047616,0.0,0.0,0.9263490952380948,0.27175839523809514,0.20943534761904756,0.0,0.27627940476190466,0.0,0.03523125523809523,0.0,0.0,0.0,0.0,0.2535366999999999,0.32821330476190463,0.0,0.0,-0.0,0.15459103809523805,0.0,0.0,0.0,0.5705682380952379,0.0,0.0,0.0,0.2068267142857142,0.0,-0.14007898571428568,0.0,-0.08226956666666664,0.0,-0.0003651848857142856,0.0,0.13384434285714283,0.35140899999999986,-0.029532990476190464,0.0,0.0,0.0,0.0,6.337600775114283
Eric Montoya_c.png,0.0,0.33246065238095224,3.308184761904761,0.0,0.03174527761904761,0.0,0.6251528095238094,0.6507592380952378,0.0,0.0,0.15228970952380946,0.3701940952380951,0.31441545714285707,0.0,-0.2888871142857142,0.0,0.07234571428571426,0.0,0.0,-0.0,0.0,0.17958298095238087,-0.15833391428571425,0.0,0.0,-0.0,0.4526269523809522,0.0,0.0,0.0,-0.08958093809523807,-0.0,0.0,-0.0,0.35368045238095225,0.0,0.18042539523809517,0.0,0.07811262857142855,-0.0,0.1404563714285714,0.0,0.14013371428571422,0.04446976190476189,0.296821238095238,-0.0,0.0,0.0,-0.0,7.1870552442857125
apple.png,0.0,2.5435710952380943,0.17637323333333327,-0.0,0.09120739999999997,0.0,0.07940012857142854,-0.11392904761904758,0.0,0.0,0.26260309523809516,0.14347876666666662,0.36503955238095226,0.0,0.5621599523809522,0.0,-0.0601585095238095,0.0,0.0,0.0,0.0,0.014355699047619044,0.3705963333333332,0.0,0.0,0.0,0.1190833714285714,-0.0,0.0,0.0,0.19655959047619043,-0.0,-0.0,0.0,0.27773614285714276,0.0,0.0555133857142857,0.0,-0.20474447619047612,-0.0,0.5726369999999998,0.0,0.06629181428571426,0.22677208095238088,0.0968111714285714,0.0,-0.0,0.0,0.0,5.841357779999999
apple_c.png,0.0,0.6529863333333331,0.7415483809523807,0.0,0.24698957142857134,0.0,-0.1715233666666666,0.24549114285714277,-0.0,0.0,0.7379129523809521,0.6280253333333331,0.023826538095238086,0.0,0.03384719285714284,-0.0,-0.0633142095238095,0.0,0.0,0.0,0.0,-0.20925703333333326,0.665748595238095,0.0,0.0,0.0,0.045433514285714266,0.0,0.0,-0.0,0.16275473809523805,0.0,-0.0,0.0,0.10726159047619044,0.0,0.5768846190476189,0.0,-0.3945599047619046,0.0,0.8649405714285711,0.0,0.051418976190476175,0.2443623999999999,0.15822279999999994,0.0,0.0,0.0,0.0,5.349000735714283
cat.png,0.0,-0.03254241619047618,3.506656666666666,-0.0,0.04076369523809522,0.0,0.30402896666666657,0.17874738095238088,0.0,0.0,0.2915849238095237,0.6408658571428569,0.0456425857142857,0.0,-0.08277456190476187,0.0,0.059871633333333306,0.0,0.0,-0.0,0.0,0.0572736476190476,-0.1788690333333333,0.0,-0.0,0.0,0.3557354761904761,-0.0,0.0,0.0,0.2105224904761904,0.0,0.0,-0.0,0.37314587619047607,0.0,0.012473887142857139,0.0,-0.20036302380952375,-0.0,0.3357239047619046,0.0,-0.04332473142857141,-0.03816770952380951,-0.026186449047619038,-0.0,0.0,0.0,-0.0,5.810809066666667
cat_c.png,0.0,0.27819609523809513,3.1101702857142843,0.0,-0.08735624761904759,0.0,0.6208413333333331,0.1367371428571428,0.0,0.0,0.29124642857142846,0.6799004285714283,-0.028590895238095226,0.0,0.09301482857142854,0.0,0.040868253809523795,0.0,0.0,0.0,0.0,0.28136066666666654,-0.003035020476190475,0.0,-0.0,0.0,0.35381538095238085,0.0,0.0,0.0,0.31854552380952367,0.0,0.0,0.0,0.3567836190476189,0.0,0.0985895095238095,0.0,-0.20338552380952374,0.0,0.19758321904761897,0.0,0.041141776190476174,0.15321509999999994,0.26855091904761896,0.0,0.0,0.0,0.0,6.99819282380952
climb.png,-0.0,0.14197504761904756,1.23494319047619,-0.0,-0.05991482857142855,0.0,0.5097515238095236,0.12296814285714282,0.0,0.0,0.468120857142857,1.025169095238095,-0.0015322163333333328,0.0,0.3965509523809522,0.0,-0.12099929999999996,0.0,-0.0,0.0,0.0,0.3142491761904761,-0.13699529047619044,0.0,-0.0,0.0,0.015464087142857139,0.0,0.0,0.0,0.029969607142857135,0.0,-0.0,-0.0,0.15128876190476187,-0.0,0.22334490476190466,-0.0,-0.18662432380952373,-0.0,1.0141744285714283,-0.0,-0.057433347619047594,0.03828721666666666,0.06794933809523808,-0.0,0.0,0.0,0.0,5.190707023190475
climb_c.png,0.0,-0.11577834285714282,1.2711671904761899,0.0,-0.21527252380952375,0.0,0.6286596190476189,0.3516489999999999,0.0,0.0,0.4925781428571427,1.6619963809523803,0.32544621904761895,-0.0,0.15481465238095232,0.0,0.3086074285714285,0.0,0.0,0.0,0.0,0.5071429523809522,-0.12088886666666664,0.0,-0.0,0.0,0.23012179523809514,0.0,0.0,0.0,0.23651276190476184,-0.0,0.0,-0.0,0.23017063809523802,-0.0,0.2343069523809523,0.0,-0.12114860952380949,0.0,0.7970046190476187,0.0,0.04129926952380951,0.07362561904761902,0.07500738571428568,-0.0,0.0,0.0,0.0,7.047022283809521
dwarfs.png,0.0,0.2699598571428571,1.5372639523809517,0.0,-0.012586838095238091,0.0,1.3868875238095233,0.3048202190476189,0.0,0.0,0.767273333333333,1.00536419047619,-0.020174765714285708,0.0,0.08716398571428569,0.0,0.012642330952380949,0.0,0.0,0.0,0.0,-0.09899006666666664,0.24541832380952375,-0.0,0.0,0.0,0.2650902857142856,0.0,0.0,0.0,0.10703590476190472,-0.0,0.0,-0.0,0.2986750142857142,-0.0,0.07498294285714283,0.0,-0.047816014285714276,0.0,0.40573092857142845,0.0,0.09050044761904759,0.07068348571428569,0.3455059190476189,-0.0,0.0,0.0,-0.0,7.095430960476188
dwarfs_c.png,0.0,0.22222439523809517,0.8791545714285711,0.0,0.048686390476190465,0.0,0.9883593809523806,0.4844270476190474,0.0,0.0,0.44329014285714274,1.1783369047619043,-0.06718889999999998,0.0,0.1842794285714285,0.0,0.09615196666666664,0.0,0.0,0.0,0.0,0.22020576190476182,0.23381066666666658,0.0,-0.0,0.0,0.43644880952380943,0.0,0.0,0.0,0.19767914285714278,-0.0,0.0,-0.0,0.39975195238095224,0.0,0.022730053809523802,0.0,-0.09275100476190473,0.0,0.0704075476190476,0.0,0.08917816666666664,0.035703723809523795,0.24401174285714278,-0.0,0.0,0.0,-0.0,6.31489789190476
