image,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
goose.png,6.7493386,14.75736,45.055347,-0.9379905,5.790198,1.8594401,2.2039793,2.1599088,-2.290151,12.524923,6.8209834,1.3301647,5.553019,1.0518484,5.218912,4.9495006,-0.32523143,13.426441,4.736675,-4.48708,14.462404,1.9129224,-0.4973947,4.699112,3.9941766,5.955446,2.4574804,2.6865852,16.409824,10.370339,-0.11033602,2.2838614,6.90919,4.196458,-0.08532815,6.2497153,6.0704,-0.64475363,2.227319,0.88289493,7.01601,3.5469644,1.5542573,2.2984035,12.76793,2.1075466,-0.039781816,3.8905427,4.317146
goose_c.png,-3.9810438,9.223846,70.63663,11.144946,3.6734824,0.6530704,-2.8824325,-6.7990723,0.094068885,13.861416,7.6742396,7.363625,-4.5883827,2.1578124,0.34161577,-2.8836892,-0.9172313,9.488557,5.5517955,0.31056014,1.4426026,3.2409697,2.7097054,6.038193,2.0617752,1.3453102,1.6742626,-1.1590561,6.6052675,1.5604937,2.8885882,4.2107763,13.126861,2.3935022,5.5621834,2.184934,0.40607566,-0.65287733,-2.5015485,-3.199498,0.65865844,0.7863027,-1.5787963,1.3264372,7.8054175,-2.152955,-2.6469543,1.7869875,0.065134004
half.png,15.843553,4.930388,27.811438,3.6949568,4.725052,5.812826,1.3166898,5.9648204,9.345876,35.379517,5.113563,-1.4600773,-0.4292162,4.5555124,1.9008408,4.6023817,7.366644,7.945494,7.035157,6.6239223,4.5557,4.1575317,-0.9247724,-3.283136,6.35789,18.452732,5.477408,3.3909657,3.7367518,4.351371,8.684482,10.097238,3.5482705,3.6768541,-1.7798398,0.19127122,5.8017006,4.5546784,-0.93278474,5.6392336,34.266315,-2.6249151,-0.9408727,11.725435,3.4225926,2.4166248,2.4678378,3.5936766,8.074896
half_c.png,6.2738285,3.8332858,30.765205,9.314527,5.2056494,1.1705855,-3.1790278,0.28361306,0.49461183,50.633778,7.413451,9.202705,1.1742493,-2.0895293,1.935786,1.9394917,-3.6432824,6.9181337,7.2515144,5.0245047,0.33780113,0.032310747,-1.1472119,15.002188,7.8297505,20.084179,-0.12938417,-2.639769,2.018518,1.52139,2.202942,3.2948534,4.9875474,3.9209113,2.1360238,-0.56130856,10.004907,7.143696,-6.563902,2.0179133,24.148432,-0.95371884,1.1671258,4.85071,1.8427011,1.2684705,4.6068215,1.0984125,1.3106753
halfskeleton.png,3.3259823,14.816242,14.272086,7.505919,5.2294164,-1.881047,1.8532257,0.90280306,3.4131064,39.178196,7.777137,15.32979,-1.2909396,1.3100691,6.6873407,-1.3398101,0.63755715,7.0762076,7.914425,5.182461,12.399632,5.7951846,1.8406533,11.554345,6.449133,5.180711,14.314906,8.573558,-0.8163221,2.7821844,5.6668377,3.6460142,4.3645916,3.8879275,8.030194,0.854134,11.215692,1.4128355,-7.6125503,2.174946,27.465528,1.368267,4.050051,7.168901,3.5501678,14.356303,3.0538616,0.8185325,2.7944949
halfskeleton_c.png,-0.69360363,10.558187,17.538889,14.543215,0.05165357,-2.446198,4.387962,3.4388642,1.1929182,37.97832,10.935486,13.199825,3.1151597,4.671603,6.8955674,3.5016994,3.7672002,3.5424244,3.4539628,6.616994,11.220646,1.7381665,0.7408996,11.836433,8.2994175,7.6807847,4.5066977,5.5546236,6.4646816,1.9917856,4.440408,-1.362024,9.766963,-2.2277045,10.987508,2.107074,7.35043,4.6127687,-4.817652,7.746043,10.257043,-0.085758135,4.4049263,-0.72763276,0.6367937,4.3469205,6.0924687,3.737159,2.5247295
horses.png,-0.010985136,8.982952,54.718853,3.4867783,0.20637456,1.691334,10.081317,4.9767566,13.773486,21.666876,6.3708825,22.419155,-3.1979334,9.067169,5.999611,-4.4067183,-0.6500099,5.227667,2.3847053,-2.7561262,1.4117901,1.2414774,-0.77318424,6.9340982,-0.666945,1.898062,4.1108856,2.983374,5.726121,9.560044,4.4159217,1.2592113,-0.5838697,0.54617727,1.5120192,3.279223,8.818164,5.036289,-4.563574,0.885026,21.480595,-0.011842512,5.728859,4.9972157,6.1671195,0.44356835,0.20686053,3.9679608,2.12654
horses_c.png,5.2892804,11.679869,26.097382,17.507324,2.4003754,4.846997,3.9426365,6.845095,5.7215176,46.353416,10.330402,17.059288,9.203319,-8.407158,7.186923,2.7264748,-1.4744382,-2.9261866,7.2112346,1.1179345,0.6632894,1.1687154,4.4259353,20.170382,6.9332848,14.246016,-2.5681221,-3.3806577,2.8136678,1.6404659,5.6232142,4.4407363,3.526204,-0.28464943,4.3060484,-5.3279147,4.9306602,8.640328,-0.9063136,6.700577,18.673302,-1.5197034,4.0748825,1.3305867,-1.2178061,-0.75453836,4.062508,1.9882646,0.5107825
love.png,8.700856,4.5522423,19.834175,26.472965,0.8419251,5.8153286,10.748521,11.978652,3.8682911,46.062386,6.226872,13.047312,4.3514156,8.559739,2.4697244,3.7136507,7.4598236,5.009957,1.8507835,1.3078204,5.3178334,3.2915413,-1.8250178,10.700831,-0.9184867,0.76677984,12.053868,13.251905,4.4038916,0.21155067,-1.9946558,-2.6641681,0.9259429,-3.580983,-0.18750876,4.2256403,8.356391,0.84029084,-2.8769696,-0.08261092,1.9340634,0.99291354,0.8054892,-1.9422168,-0.57455313,0.46931022,2.789908,1.8208038,3.0506308
love_c.jpg,11.712882,12.961599,10.256004,12.583672,9.98955,3.9708338,6.101922,2.9754717,5.4825487,38.51082,20.926134,11.178901,4.920347,10.736974,2.274904,4.3022437,16.49251,16.589104,4.666516,12.420311,3.0466187,-4.422097,0.53633255,1.2426603,2.056568,11.786365,3.1108913,4.0425353,5.870557,0.63390535,-3.5681412,-0.66908437,2.0038204,-3.1558528,-4.8010163,2.730122,9.296233,-0.13452786,-0.22536683,8.635836,5.2096353,0.6565947,-1.3918402,-3.9606924,1.337852,1.7688963,-4.1456037,-2.989978,1.7200727
magician.png,-8.800806,9.294937,22.634134,10.210764,0.080851465,9.047489,13.916866,11.45063,7.8492813,29.215845,14.525943,19.73911,5.481565,-6.2184205,5.071033,4.2639756,-5.7948685,4.788052,2.977788,4.7199984,6.969613,5.27959,8.212456,10.414928,3.462396,3.3897176,4.506734,8.22018,6.5236783,0.39420837,9.120338,2.991606,3.85085,3.035065,2.0911698,1.6231524,-3.0733607,2.1439173,2.4795294,16.329721,11.532748,-0.2645217,1.1827692,0.80593663,4.478567,4.78305,2.0697665,8.457103,2.6320386
magician_c.png,8.534924,-0.95893306,25.928978,13.591587,-3.7239559,2.4364536,15.255909,6.8681626,8.195717,29.834007,13.360335,23.017347,4.721194,2.4124386,11.794097,9.098658,5.2976723,14.122402,4.6309185,6.0695095,8.283293,8.428405,4.4503703,4.792347,-0.8157935,10.239559,2.68519,10.166819,9.820971,6.7647295,7.1374393,3.769083,3.840451,1.4910947,1.0437335,8.452485,0.022334978,5.8504763,-1.2298259,9.9135895,7.789824,3.0411174,4.1665998,1.5582532,3.6579072,6.3388257,4.1338196,8.179557,4.089298
monkey.png,4.946582,3.953896,50.328987,-2.2545557,3.9039936,21.12345,12.894771,-1.9670386,11.29951,12.053524,5.222317,8.456604,3.336437,8.246823,2.413836,4.1174164,-5.0946994,6.0135646,2.7532332,5.6435204,5.3881655,-2.1796572,0.9370837,0.6850084,-4.402266,3.855887,4.106737,0.12444318,10.018857,1.1215254,6.154499,2.6460748,0.36831683,4.1238427,6.1668625,1.599725,8.296121,-1.1644824,-3.0788865,0.3997614,1.1409861,3.9427805,3.7049816,0.3211323,2.9749517,-3.5655208,2.7683551,1.570642,-4.9258957
monkey_c.png,6.844011,3.743505,29.59072,-5.3315735,9.592817,43.91624,31.559504,6.769072,23.98825,6.0869837,0.5464063,14.854354,3.185188,5.803839,6.7690887,5.8265243,-2.3005865,6.853173,5.5071197,6.6055717,10.084325,6.164698,0.2649941,1.9464688,-0.59344125,10.279186,4.573764,1.9398372,16.90878,0.3052038,9.025221,5.0060062,2.18283,4.407434,-0.6826949,3.3770833,5.8348713,4.574468,-2.7782154,5.7204766,2.2936866,8.862171,6.845987,4.8370676,3.16209,-1.1327413,2.420375,4.656397,-0.16808864
mountain.png,4.7450233,6.6467056,12.164502,7.312001,6.8972034,6.44782,27.37092,14.117311,10.326357,17.38883,13.069039,19.869732,4.3989697,3.50089,6.346603,3.728468,0.8113198,2.527773,4.0737414,3.0627043,10.282695,6.235936,3.838975,2.0226934,4.4169006,1.490622,4.050794,2.5289593,11.483957,-1.4103107,12.2696085,8.347885,15.763261,6.106986,2.5899503,-2.3526587,0.9562345,9.031805,-3.1781678,3.2749612,18.566319,1.2004561,-0.91145074,0.34337592,3.9517891,-0.15933989,1.7255704,2.3400712,-0.7917038
mountain_c.png,3.2822378,10.698073,15.375662,15.219996,18.741285,7.2029443,28.878433,10.1859865,9.386344,6.366349,15.912093,12.636143,3.4501367,10.507018,6.9608955,0.47073752,-1.2043887,1.8955324,5.2163672,3.8222902,8.185041,3.5559099,6.268753,5.283278,9.009476,-0.038517732,-3.4873772,-0.4746479,10.1293955,0.502017,14.052597,3.9292235,21.979471,5.5081778,-1.0030197,0.3150272,-3.2282445,6.542733,-0.616524,9.683915,3.79808,4.2553096,-0.46941116,-0.69132346,7.9872594,0.76923275,2.8175309,6.053348,1.9437107
night.png,9.416957,11.137317,19.812805,8.110263,-1.3245494,14.945406,20.910234,11.772732,4.4471993,22.758984,11.397925,14.37964,6.651484,8.3924055,10.301722,7.3985057,-1.3422192,8.438857,5.5799375,7.631734,36.96656,4.427529,0.720245,9.896252,-0.16781776,7.686889,5.720984,3.923662,21.619133,5.4582076,6.7876353,5.4795904,1.9950222,3.6560085,9.199661,-0.3062832,2.1779883,11.762097,-4.591929,5.6279087,13.706795,4.8302264,3.7365859,4.3261914,2.5138323,0.08367382,7.2560678,5.791489,-1.8619957
night_c.png,14.037314,8.138259,14.632195,10.024537,5.655275,15.087591,23.337225,13.20759,3.749005,16.187147,15.794841,18.6452,4.2789216,7.353454,8.300101,9.236538,-1.7369912,5.4875827,10.317474,8.120161,40.574924,-0.62527007,1.035068,7.9230995,3.1070194,5.146318,7.4468656,5.742913,19.34827,6.379527,3.452754,-1.672303,3.7354987,0.9824147,6.7209187,-0.43947822,-4.598632,9.7573395,-1.6563975,5.5102253,1.2603667,7.570966,1.0604409,3.1812232,1.0678179,0.93122286,5.7152386,7.160885,-1.2035607
oldman.png,-11.550517,-0.2727176,35.63728,17.168587,7.6073365,15.114422,18.76654,9.502981,10.452691,34.336082,5.982841,20.415655,3.5878713,1.8117919,4.342596,-0.7920247,-6.5004168,-0.7794075,1.5006403,0.38094622,4.827676,0.87009686,0.52680767,11.210115,5.8535724,2.624921,4.1268363,6.9330335,11.461308,3.0977998,5.322709,-1.3370887,7.646705,0.4783295,4.177364,-1.6805705,5.1871963,2.8392057,1.1665275,3.5674512,11.311238,2.2433455,11.979652,2.9662464,3.5035849,7.1603403,2.2317293,3.5523944,-0.5261519
oldman_c.png,-11.256012,11.689103,32.504253,11.169938,-1.2860202,18.543196,4.248159,5.4572315,3.797857,47.0678,6.629487,4.9068503,-0.22365753,0.2250106,-1.9337174,3.7022445,4.938287,1.5364302,9.237124,-1.6242626,6.40956,5.2993193,-1.7478887,18.959188,17.98815,8.522661,2.4219627,5.119167,2.6200705,0.85409266,0.9380521,1.137468,0.7316344,-0.44919062,7.6914706,-1.5974829,11.066981,7.7316904,4.0021687,3.418158,21.570084,-2.2977393,-2.0280926,1.9083477,3.6279745,6.5917215,0.9954661,4.6374326,5.4957123
oldpeople.jpg,5.0824494,9.082877,15.122271,7.3281026,6.115387,6.9274435,5.105666,8.319436,10.385962,29.074732,13.894675,27.413643,8.358362,8.131105,7.6279707,0.28075767,0.39627188,9.145895,18.575304,2.858217,9.200695,-2.696402,4.174661,5.832294,3.2681704,3.8879995,0.80181605,14.66594,3.4559093,-0.18722299,7.5706944,-0.6939126,0.00040044542,-1.0039763,4.4261193,1.2565901,7.294337,2.3776453,-3.7914953,1.8225749,14.790855,1.0932028,5.115429,2.215825,4.132914,3.2491908,5.2876873,2.3107421,1.9741284
oldpeople_c.png,5.2503934,8.952032,16.764719,13.54589,2.4737988,-3.0103364,5.511443,2.1250618,1.6531453,37.143665,11.129465,26.681814,5.054272,1.8374376,5.7432294,4.399146,2.359058,9.044423,7.092546,2.3719563,10.547816,3.308146,-0.9474064,10.615191,0.3699638,7.923084,3.9713888,2.5146165,9.305295,3.2473981,3.616757,-0.47187954,5.311689,-2.929929,7.0837097,2.7445297,3.6553032,6.5768414,-4.6738653,5.43157,13.67822,1.3411893,-1.5122373,0.4251588,0.71639454,4.729006,2.1605206,2.6908536,1.8739117
painting.jpg,8.299451,-5.6993394,29.165247,3.8797941,5.413517,22.451996,21.364235,8.665121,15.085581,26.268017,14.749246,19.859882,8.523588,0.89777064,5.169882,4.543776,-4.681424,14.231009,4.7606077,-0.17438522,3.1533084,7.542984,2.7327263,8.0603075,-2.5794454,4.7260017,1.1659194,4.912378,5.967283,7.0059366,9.149541,3.8362868,3.1887095,3.0903559,0.9282526,-4.0178037,1.6563349,6.8846016,-0.96422297,0.2987789,19.666729,4.467568,4.914395,1.064247,1.8018626,1.5755663,3.3999867,7.265103,-2.1106586
painting_c.png,11.372414,5.8345814,41.020073,9.051972,5.9068084,-8.888,5.2056713,5.7020674,6.609391,37.2501,7.5051284,20.629654,8.167412,3.969468,6.7331395,0.3246781,0.46564218,5.623774,6.841383,-7.5062184,4.548429,6.4895725,0.053971913,4.8403764,9.282152,-3.634549,8.556593,4.931098,2.8888216,2.3728206,5.774797,1.6173527,0.85770917,0.5264419,6.9702106,-3.7888618,8.223328,3.636233,0.24461462,2.487019,26.203627,-2.366391,2.7887866,4.9884276,20.557667,2.8481581,3.364939,3.2836885,-0.5802294
people.jpg,9.96881,7.8530035,14.831136,9.444584,9.837641,5.9492054,8.937529,3.0466352,9.893094,23.6548,5.5324435,19.69764,9.943647,4.702923,4.028306,3.6370382,5.4704986,19.812717,4.4712567,6.959036,1.5218902,2.7994578,4.564398,-4.0624404,-0.6774427,9.787885,8.1605835,9.080538,4.0267525,8.618456,2.7623878,2.9030163,7.7564716,7.2987,2.941604,-0.26377067,2.572275,6.1862416,0.4941668,3.8896248,12.917744,6.8865447,5.974252,2.1187303,2.2016685,4.024471,3.0622742,-0.10225479,8.713342
people_c.png,13.530178,9.12017,19.111258,16.28212,4.8190227,-6.2759547,-4.9934525,4.7226706,3.0380344,58.048584,5.982205,8.865586,17.978413,1.1865609,2.544437,1.8632995,5.1513615,14.36109,1.9705846,-2.1477532,1.0390034,0.39261794,-1.0027727,0.24538106,2.2236474,13.381778,0.52924603,3.8479462,4.25673,6.018998,-1.8818256,-2.5143037,0.77438456,-3.9634209,1.4382135,0.27043504,5.4944158,4.077022,2.8524506,0.3602339,27.964956,-1.7575337,-4.5868626,-0.5786378,0.33620122,0.31283498,-0.5353136,-0.6094842,0.93000346
scene.png,24.613264,17.985123,14.79924,-1.2990409,7.7322617,7.2932496,26.229317,14.67821,10.070688,16.247759,-3.6145442,8.994544,0.67756563,6.2300124,8.47337,8.315854,-9.640982,6.1051145,9.482044,14.456648,23.439665,-2.8262875,-1.670791,-4.5066056,-1.2189326,5.9829655,0.028893072,6.833103,14.329268,3.3728366,4.6725073,6.8883767,3.7125986,5.3147173,2.8275614,0.041984394,2.7229714,1.5439532,0.61441046,8.076036,1.2435459,11.955069,1.3303672,1.9874605,4.5099506,-4.6510115,5.7441463,0.7676684,3.1405044
